238807,2023-03-14 19:41:54.297+00
382039,2023-03-14 19:40:45.753+00
313260,2023-03-14 19:40:30.692+00
97654,2023-03-14 19:40:20.965+00
294737,2023-03-14 19:35:04.684+00
125334,2023-03-14 19:34:21.219+00
371610,2023-03-14 19:33:32.944+00
80218,2023-03-14 19:33:10.058+00
165075,2023-03-14 19:32:42.231+00
870,2023-03-14 19:31:35.417+00
201,2023-03-14 19:29:46.599+00
914,2023-03-14 19:26:33.334+00
366657,2023-03-14 19:24:53.132+00
341,2023-03-14 19:24:46.657+00
5519,2023-03-14 19:24:07.744+00
329516,2023-03-14 19:17:51.528+00
111210,2023-03-14 19:17:31.078+00
18034,2023-03-14 19:15:44.517+00
118066,2023-03-14 19:13:23.085+00
404814,2023-03-14 19:13:02.058+00
835467,2023-03-14 19:11:40.232+00
160405,2023-03-14 19:11:09.451+00
204935,2023-03-14 19:08:22.747+00
127142,2023-03-14 19:05:41.275+00
11242,2023-03-14 19:03:29.237+00
534,2023-03-14 19:03:25.243+00
353290,2023-03-14 19:01:19.843+00
3603,2023-03-14 19:00:40.023+00
210748,2023-03-14 18:59:51.556+00
132508,2023-03-14 18:58:16.982+00
324886,2023-03-14 18:55:29.455+00
239444,2023-03-14 18:54:50.251+00
80850,2023-03-14 18:51:46.776+00
95088,2023-03-14 18:51:12.112+00
139819,2023-03-14 18:51:08.178+00
201891,2023-03-14 18:49:32.1+00
119227,2023-03-14 18:48:20.893+00
278685,2023-03-14 18:46:58.068+00
146866,2023-03-14 18:44:08.744+00
62713,2023-03-14 18:44:01.48+00
118920,2023-03-14 18:41:36.258+00
315599,2023-03-14 18:33:48.837+00
980910,2023-03-14 18:32:39.33+00
205187,2023-03-14 18:32:32.799+00
17689,2023-03-14 18:31:36.772+00
28310,2023-03-14 18:31:10.646+00
100424,2023-03-14 18:27:14.191+00
780600,2023-03-14 18:26:08.905+00
121458,2023-03-14 18:25:15.036+00
7426,2023-03-14 18:23:11.089+00
121678,2023-03-14 18:20:19.954+00
331347,2023-03-14 18:19:44.054+00
54021,2023-03-14 18:19:22.652+00
158434,2023-03-14 18:15:23.178+00
65059,2023-03-14 18:13:42.639+00
33695,2023-03-14 18:13:25.35+00
78148,2023-03-14 18:10:10.487+00
192140,2023-03-14 18:09:42.619+00
314842,2023-03-14 18:08:12.095+00
216895,2023-03-14 18:01:25.516+00
183994,2023-03-14 18:00:32.726+00
175670,2023-03-14 17:59:15.673+00
166187,2023-03-14 17:49:46.038+00
437,2023-03-14 17:49:03.986+00
189763,2023-03-14 17:48:51.625+00
27127,2023-03-14 17:48:44.527+00
362279,2023-03-14 17:44:08.329+00
766654,2023-03-14 17:42:46.345+00
334539,2023-03-14 17:41:49.628+00
54432,2023-03-14 17:41:00.739+00
113003,2023-03-14 17:37:37.009+00
77259,2023-03-14 17:36:47.433+00
71299,2023-03-14 17:34:45.853+00
101006,2023-03-14 17:32:53.311+00
158825,2023-03-14 17:31:46.641+00
94141,2023-03-14 17:27:47.728+00
102006,2023-03-14 17:27:16.01+00
9780,2023-03-14 17:26:24.423+00
345794,2023-03-14 17:23:39.655+00
395488,2023-03-14 17:16:55.018+00
45034,2023-03-14 17:16:31.78+00
36266,2023-03-14 17:13:59.506+00
87586,2023-03-14 17:13:08.648+00
188933,2023-03-14 17:12:07.923+00
93678,2023-03-14 17:07:48.462+00
41283,2023-03-14 17:06:52.068+00
27666,2023-03-14 17:06:22.574+00
13895,2023-03-14 17:04:57.876+00
355647,2023-03-14 17:01:50.592+00
79438,2023-03-14 17:00:52.166+00
127265,2023-03-14 16:58:55.896+00
1431,2023-03-14 16:56:03.856+00
392511,2023-03-14 16:53:12.889+00
305907,2023-03-14 16:51:42.37+00
49486,2023-03-14 16:45:14.075+00
42066,2023-03-14 16:42:20.918+00
185244,2023-03-14 16:42:09.48+00
43631,2023-03-14 16:37:46.513+00
92275,2023-03-14 16:33:22.213+00
69511,2023-03-14 16:30:50.639+00
119239,2023-03-14 16:29:38.86+00
108593,2023-03-14 16:29:34.143+00
90731,2023-03-14 16:28:11.242+00
105879,2023-03-14 16:28:08.998+00
89210,2023-03-14 16:22:46.082+00
210939,2023-03-14 16:21:59.203+00
143162,2023-03-14 16:20:53.589+00
1633,2023-03-14 16:20:23.557+00
1,2023-03-14 16:20:10.195+00
105826,2023-03-14 16:19:07.328+00
18973,2023-03-14 16:15:30.898+00
38498,2023-03-14 16:15:28.977+00
170093,2023-03-14 16:13:51.645+00
127189,2023-03-14 16:13:29.585+00
86476,2023-03-14 16:09:25.153+00
170302,2023-03-14 16:06:27.066+00
83223,2023-03-14 16:05:32.525+00
9205,2023-03-14 16:04:33.801+00
122601,2023-03-14 16:01:58.116+00
162413,2023-03-14 16:01:37.581+00
83237,2023-03-14 16:01:32.597+00
107971,2023-03-14 15:58:53.949+00
38769,2023-03-14 15:58:00.901+00
16204,2023-03-14 15:58:00.901+00
3836,2023-03-14 15:49:18.516+00
55759,2023-03-14 15:47:33.058+00
154361,2023-03-14 15:44:41.251+00
38926,2023-03-14 15:43:15.106+00
11468,2023-03-14 15:39:09.73+00
36458,2023-03-14 15:38:25.106+00
29419,2023-03-14 15:34:24.812+00
188359,2023-03-14 15:31:00.401+00
423,2023-03-14 15:30:53.348+00
21802,2023-03-14 15:29:53.866+00
121199,2023-03-14 15:28:15.109+00
176022,2023-03-14 15:25:56.787+00
14563,2023-03-14 15:16:59.088+00
218293,2023-03-14 15:16:23.438+00
214443,2023-03-14 15:14:48.611+00
43315,2023-03-14 15:13:02.533+00
393286,2023-03-14 15:12:35.804+00
48573,2023-03-14 15:12:22.289+00
22766,2023-03-14 15:11:43.539+00
3571,2023-03-14 15:10:09.38+00
50008,2023-03-14 15:07:27.089+00
366241,2023-03-14 15:05:17.87+00
851436,2023-03-14 15:03:55.625+00
823,2023-03-14 15:03:22.135+00
125992,2023-03-14 14:59:30.28+00
200349,2023-03-14 14:54:31.592+00
28842,2023-03-14 14:53:41.334+00
360311,2023-03-14 14:50:26.466+00
238712,2023-03-14 14:50:04.305+00
284809,2023-03-14 14:49:52.405+00
153563,2023-03-14 14:48:32.861+00
219603,2023-03-14 14:47:12.545+00
88249,2023-03-14 14:42:40.655+00
118498,2023-03-14 14:41:46.656+00
295399,2023-03-14 14:40:42.161+00
70026,2023-03-14 14:37:32.314+00
39865,2023-03-14 14:32:47.523+00
87284,2023-03-14 14:21:04.391+00
33015,2023-03-14 14:18:05.72+00
29479,2023-03-14 14:11:30.503+00
35784,2023-03-14 14:08:12.025+00
117896,2023-03-14 14:07:43.705+00
86718,2023-03-14 14:06:46.571+00
109207,2023-03-14 14:05:45.035+00
114402,2023-03-14 14:05:25.776+00
13446,2023-03-14 14:02:07.185+00
306936,2023-03-14 13:57:22.699+00
107783,2023-03-14 13:54:47.796+00
125412,2023-03-14 13:48:48.264+00
100393,2023-03-14 13:48:47.077+00
62733,2023-03-14 13:47:05.335+00
172429,2023-03-14 13:46:16.302+00
275960,2023-03-14 13:43:44.306+00
101026,2023-03-14 13:36:13.873+00
276552,2023-03-14 13:34:44.66+00
208073,2023-03-14 13:33:31.761+00
139092,2023-03-14 13:29:30.867+00
60709,2023-03-14 13:29:19.719+00
16051,2023-03-14 13:27:02.62+00
374899,2023-03-14 13:23:42.807+00
119849,2023-03-14 13:16:37.432+00
394455,2023-03-14 13:14:56.334+00
325935,2023-03-14 13:12:27.552+00
101078,2023-03-14 13:10:03.414+00
102086,2023-03-14 13:10:03.414+00
307,2023-03-14 13:08:25.059+00
123713,2023-03-14 13:07:16.527+00
137226,2023-03-14 13:06:14.341+00
495,2023-03-14 13:05:22.505+00
112502,2023-03-14 13:05:00.849+00
185233,2023-03-14 13:01:49.285+00
113501,2023-03-14 13:00:44.136+00
88560,2023-03-14 13:00:44.136+00
102939,2023-03-14 13:00:44.136+00
41803,2023-03-14 13:00:39.306+00
102225,2023-03-14 12:56:16.194+00
347167,2023-03-14 12:55:49.307+00
137438,2023-03-14 12:37:26.05+00
329545,2023-03-14 12:34:49.806+00
279504,2023-03-14 12:30:24.375+00
95076,2023-03-14 12:24:38.644+00
353528,2023-03-14 12:23:01.069+00
48839,2023-03-14 12:19:10.193+00
2567,2023-03-14 12:13:16.984+00
28570,2023-03-14 12:10:14.431+00
187579,2023-03-14 12:06:27.367+00
205480,2023-03-14 12:05:50.873+00
77279,2023-03-14 12:03:45.582+00
206090,2023-03-14 11:57:47.247+00
69988,2023-03-14 11:49:27.057+00
84647,2023-03-14 11:48:10.484+00
317771,2023-03-14 11:43:26.702+00
169281,2023-03-14 11:40:53.846+00
991686,2023-03-14 11:37:29.311+00
218853,2023-03-14 11:36:56.174+00
80485,2023-03-14 11:35:24.311+00
388029,2023-03-14 11:33:56.481+00
74559,2023-03-14 11:30:36.803+00
12728,2023-03-14 11:30:17.594+00
1967,2023-03-14 11:25:36.574+00
35071,2023-03-14 11:23:04.723+00
35073,2023-03-14 11:21:17.263+00
5408,2023-03-14 11:17:10.645+00
379060,2023-03-14 11:16:37.409+00
933,2023-03-14 11:12:59.412+00
68589,2023-03-14 11:09:47.853+00
325167,2023-03-14 11:08:03.353+00
147524,2023-03-14 11:00:42.204+00
131955,2023-03-14 10:52:48.989+00
46085,2023-03-14 10:49:25.269+00
145913,2023-03-14 10:49:00.933+00
180679,2023-03-14 10:49:00.933+00
135687,2023-03-14 10:44:16.169+00
72732,2023-03-14 10:40:58.358+00
162489,2023-03-14 10:36:07.908+00
91337,2023-03-14 10:27:15.433+00
81444,2023-03-14 10:24:55.4+00
132011,2023-03-14 10:20:34.605+00
882204,2023-03-14 10:18:00.798+00
183245,2023-03-14 10:08:22.903+00
115779,2023-03-14 10:01:29.644+00
329517,2023-03-14 09:59:47.327+00
7431,2023-03-14 09:59:33.826+00
139523,2023-03-14 09:53:25.179+00
189429,2023-03-14 09:43:07.594+00
354034,2023-03-14 09:41:05.817+00
9541,2023-03-14 09:37:08.083+00
113519,2023-03-14 09:36:55.957+00
188596,2023-03-14 09:36:43.954+00
163449,2023-03-14 09:28:18.673+00
118905,2023-03-14 09:28:09.465+00
166660,2023-03-14 09:24:53.023+00
257465,2023-03-14 09:22:41.253+00
35473,2023-03-14 09:18:24.749+00
119977,2023-03-14 09:14:53.811+00
146157,2023-03-14 09:09:34.357+00
362434,2023-03-14 09:09:34.357+00
5233,2023-03-14 09:07:50.611+00
187898,2023-03-14 09:06:16.424+00
101434,2023-03-14 09:03:13.863+00
96222,2023-03-14 09:00:44.392+00
120125,2023-03-14 08:59:36.645+00
8223,2023-03-14 08:59:00.313+00
238813,2023-03-14 08:56:47.109+00
110476,2023-03-14 08:50:26.269+00
28761,2023-03-14 08:34:04.301+00
140900,2023-03-14 08:33:50.476+00
342118,2023-03-14 08:30:29.131+00
315838,2023-03-14 08:26:46.004+00
231243,2023-03-14 08:24:47.561+00
357273,2023-03-14 08:22:53.05+00
190851,2023-03-14 08:19:32.179+00
136173,2023-03-14 08:18:17.322+00
10518,2023-03-14 08:02:11.779+00
187528,2023-03-14 07:50:10.505+00
14553,2023-03-14 07:45:39.636+00
367003,2023-03-14 07:38:12.08+00
76873,2023-03-14 07:35:04.916+00
79166,2023-03-14 07:33:53.421+00
102143,2023-03-14 07:33:01.236+00
98151,2023-03-14 07:31:02.393+00
197455,2023-03-14 07:27:36.272+00
28417,2023-03-14 07:24:28.838+00
157893,2023-03-14 07:19:45.942+00
304934,2023-03-14 07:19:03.732+00
39576,2023-03-14 07:17:47.17+00
375514,2023-03-14 07:14:08.097+00
357250,2023-03-14 07:01:17.845+00
119225,2023-03-14 06:59:44.391+00
21139,2023-03-14 06:58:29.682+00
153928,2023-03-14 06:49:43.82+00
336467,2023-03-14 06:45:23.506+00
4510,2023-03-14 06:43:56.16+00
668,2023-03-14 06:40:19.21+00
58461,2023-03-14 06:32:24.585+00
103658,2023-03-14 06:29:51.218+00
124054,2023-03-14 06:18:38.331+00
57120,2023-03-14 05:59:56.285+00
128959,2023-03-14 05:47:07.537+00
131532,2023-03-14 05:43:53.717+00
1010061,2023-03-14 05:41:05.906+00
138444,2023-03-14 05:36:28.352+00
82856,2023-03-14 05:36:18.252+00
191493,2023-03-14 05:33:41.357+00
162670,2023-03-14 05:32:18.543+00
86007,2023-03-14 05:29:18.695+00
170607,2023-03-14 05:23:56.413+00
886932,2023-03-14 05:17:43.017+00
38912,2023-03-14 05:05:55.693+00
94350,2023-03-14 04:59:05.827+00
367159,2023-03-14 04:43:27.636+00
200218,2023-03-14 04:42:07.328+00
103927,2023-03-14 04:38:59.4+00
69720,2023-03-14 04:32:43.526+00
40603,2023-03-14 04:28:44.769+00
104615,2023-03-14 04:25:15.181+00
31837,2023-03-14 04:21:00.274+00
3541,2023-03-14 04:20:21.439+00
189176,2023-03-14 04:19:58.644+00
72904,2023-03-14 04:15:27.929+00
353066,2023-03-14 04:00:37.479+00
117823,2023-03-14 04:00:16.627+00
303833,2023-03-14 03:58:03.954+00
33388,2023-03-14 03:42:46.892+00
727563,2023-03-14 03:28:48.548+00
119004,2023-03-14 03:23:25.728+00
1721,2023-03-14 03:15:42.156+00
130905,2023-03-14 03:08:34.822+00
16416,2023-03-14 03:02:30.215+00
111355,2023-03-14 02:50:41.958+00
11783,2023-03-14 02:48:05.7+00
40162,2023-03-14 02:46:03.968+00
137102,2023-03-14 02:45:43.515+00
167248,2023-03-14 02:42:11.357+00
30269,2023-03-14 02:38:05.949+00
103135,2023-03-14 02:37:28.679+00
69410,2023-03-14 02:35:13.61+00
217157,2023-03-14 02:31:20.244+00
8651,2023-03-14 02:29:12.126+00
26626,2023-03-14 02:25:43.418+00
381446,2023-03-14 02:24:01.482+00
326867,2023-03-14 02:21:22.75+00
313719,2023-03-14 02:17:46.288+00
174054,2023-03-14 02:11:55.212+00
110244,2023-03-14 02:06:21.225+00
151148,2023-03-14 02:04:35.084+00
191865,2023-03-14 02:02:54.246+00
281682,2023-03-14 01:48:56.69+00
194273,2023-03-14 01:47:48.518+00
56597,2023-03-14 01:47:31.416+00
65934,2023-03-14 01:45:49.946+00
87961,2023-03-14 01:43:10.608+00
210352,2023-03-14 01:35:28.394+00
8958,2023-03-14 01:33:13.841+00
107117,2023-03-14 01:32:50.831+00
160494,2023-03-14 01:32:05.489+00
52149,2023-03-14 01:27:17.76+00
31951,2023-03-14 01:24:17.95+00
44726,2023-03-14 01:20:23.987+00
17787,2023-03-14 01:19:43.125+00
136776,2023-03-14 01:09:29.044+00
162051,2023-03-14 01:08:44.911+00
179556,2023-03-14 01:02:57.026+00
147561,2023-03-14 00:51:51.467+00
7736,2023-03-14 00:51:26.92+00
11440,2023-03-14 00:50:53.607+00
11104,2023-03-14 00:50:26.031+00
128508,2023-03-14 00:49:03.875+00
124266,2023-03-14 00:48:48.797+00
157665,2023-03-14 00:46:23.213+00
96179,2023-03-14 00:44:52.632+00
1547,2023-03-14 00:32:39.479+00
342536,2023-03-14 00:27:51.116+00
381215,2023-03-14 00:26:23.053+00
299976,2023-03-14 00:24:53.559+00
64826,2023-03-14 00:23:28.516+00
38437,2023-03-14 00:13:09.998+00
97408,2023-03-13 23:58:36.913+00
114777,2023-03-13 23:58:23.689+00
353773,2023-03-13 23:55:45.701+00
55116,2023-03-13 23:51:03.166+00
341422,2023-03-13 23:46:18.236+00
194349,2023-03-13 23:38:25.054+00
2985,2023-03-13 23:31:40.517+00
235712,2023-03-13 23:28:48.86+00
39502,2023-03-13 23:27:43.012+00
16314,2023-03-13 23:24:18.384+00
95048,2023-03-13 23:15:31.353+00
32615,2023-03-13 23:09:51.357+00
99786,2023-03-13 23:05:44.699+00
827,2023-03-13 23:05:35.187+00
29401,2023-03-13 23:04:28.636+00
120677,2023-03-13 23:03:26.047+00
293254,2023-03-13 23:01:22.629+00
146460,2023-03-13 22:58:36.258+00
754015,2023-03-13 22:56:10.372+00
376523,2023-03-13 22:54:20.677+00
763088,2023-03-13 22:53:05.174+00
365261,2023-03-13 22:51:24.097+00
80359,2023-03-13 22:48:00.482+00
32555,2023-03-13 22:46:48.077+00
40190,2023-03-13 22:46:41.013+00
106150,2023-03-13 22:41:17.564+00
346762,2023-03-13 22:40:55.144+00
400983,2023-03-13 22:38:36.413+00
38166,2023-03-13 22:31:51.823+00
135829,2023-03-13 22:29:15.045+00
108831,2023-03-13 22:26:15.286+00
113351,2023-03-13 22:26:02.631+00
268693,2023-03-13 22:19:03.065+00
227069,2023-03-13 22:17:47.977+00
144,2023-03-13 22:17:18.121+00
226251,2023-03-13 22:08:23.008+00
105815,2023-03-13 22:05:49.154+00
394450,2023-03-13 21:55:18.091+00
17824,2023-03-13 21:54:34.042+00
369661,2023-03-13 21:45:38.139+00
35342,2023-03-13 21:44:56.096+00
29826,2023-03-13 21:43:48.789+00
176556,2023-03-13 21:38:21.776+00
82878,2023-03-13 21:32:54.521+00
298553,2023-03-13 21:30:36.971+00
68354,2023-03-13 21:27:26.675+00
168642,2023-03-13 21:27:03.555+00
22330,2023-03-13 21:25:38.174+00
2364,2023-03-13 21:24:22.802+00
139755,2023-03-13 21:21:40.134+00
35345,2023-03-13 21:17:21.477+00
18918,2023-03-13 21:16:41.854+00
213996,2023-03-13 21:14:00.427+00
347482,2023-03-13 21:12:51.517+00
354051,2023-03-13 21:10:43.591+00
26378,2023-03-13 21:09:39.239+00
197187,2023-03-13 21:06:59.869+00
763473,2023-03-13 21:01:44.407+00
180188,2023-03-13 20:59:37.07+00
17596,2023-03-13 20:57:08.282+00
62695,2023-03-13 20:51:09.854+00
2259,2023-03-13 20:42:55.92+00
87721,2023-03-13 20:27:54.874+00
67644,2023-03-13 20:27:49.322+00
114587,2023-03-13 20:22:26.726+00
621,2023-03-13 20:13:27.897+00
100930,2023-03-13 20:13:12.401+00
39472,2023-03-13 20:06:43.254+00
205894,2023-03-13 20:05:59.297+00
180892,2023-03-13 20:00:40.175+00
5771,2023-03-13 20:00:13.541+00
192045,2023-03-13 20:00:00.593+00
192917,2023-03-13 19:59:06.962+00
125034,2023-03-13 19:56:36.086+00
212492,2023-03-13 19:49:51.478+00
311205,2023-03-13 19:46:21.253+00
211881,2023-03-13 19:45:15.962+00
6495,2023-03-13 19:43:39.932+00
117857,2023-03-13 19:40:59.4+00
15797,2023-03-13 19:29:21.553+00
4452,2023-03-13 19:27:07.153+00
2881,2023-03-13 19:20:16.497+00
347440,2023-03-13 19:20:10.427+00
365543,2023-03-13 19:14:21.917+00
15779,2023-03-13 19:13:13.71+00
45518,2023-03-13 19:09:53.283+00
207103,2023-03-13 19:04:56.651+00
28393,2023-03-13 19:04:04.083+00
95190,2023-03-13 18:57:54.385+00
758163,2023-03-13 18:57:49.294+00
3253,2023-03-13 18:50:08.864+00
35744,2023-03-13 18:49:09.622+00
15642,2023-03-13 18:47:46.559+00
189251,2023-03-13 18:43:39.693+00
361697,2023-03-13 18:38:31.891+00
307438,2023-03-13 18:37:44.522+00
156664,2023-03-13 18:29:25.976+00
94407,2023-03-13 18:26:20.733+00
43984,2023-03-13 18:15:54.246+00
370142,2023-03-13 18:13:16.6+00
94643,2023-03-13 18:11:03.624+00
154856,2023-03-13 18:07:45.825+00
138363,2023-03-13 17:52:23.885+00
15030,2023-03-13 17:51:15.114+00
15807,2023-03-13 17:45:07.992+00
10942,2023-03-13 17:41:58.923+00
3011,2023-03-13 17:36:30.449+00
312064,2023-03-13 17:36:03.097+00
54872,2023-03-13 17:35:30.368+00
101420,2023-03-13 17:28:18.129+00
49603,2023-03-13 17:21:24.154+00
164844,2023-03-13 17:20:44.117+00
73884,2023-03-13 17:20:01.055+00
15693,2023-03-13 17:11:47.904+00
40013,2023-03-13 17:09:34.567+00
105968,2023-03-13 17:01:46.108+00
113764,2023-03-13 17:01:05.055+00
319583,2023-03-13 16:57:17.944+00
218391,2023-03-13 16:55:41.954+00
13329,2023-03-13 16:50:03.491+00
57059,2023-03-13 16:49:42.332+00
1076,2023-03-13 16:48:09.32+00
139077,2023-03-13 16:48:04.43+00
203474,2023-03-13 16:48:04.43+00
227220,2023-03-13 16:48:04.43+00
264128,2023-03-13 16:48:04.43+00
365490,2023-03-13 16:48:04.43+00
195759,2023-03-13 16:48:04.43+00
300785,2023-03-13 16:48:04.43+00
365292,2023-03-13 16:48:04.43+00
103298,2023-03-13 16:48:04.43+00
79046,2023-03-13 16:48:04.43+00
204456,2023-03-13 16:48:04.43+00
56967,2023-03-13 16:48:04.43+00
197227,2023-03-13 16:48:04.43+00
232012,2023-03-13 16:48:04.43+00
216409,2023-03-13 16:48:04.43+00
174979,2023-03-13 16:48:04.43+00
28818,2023-03-13 16:48:04.43+00
5611,2023-03-13 16:48:04.43+00
123080,2023-03-13 16:48:04.43+00
161462,2023-03-13 16:48:04.43+00
367766,2023-03-13 16:48:04.43+00
350654,2023-03-13 16:48:04.43+00
18416,2023-03-13 16:48:04.43+00
208802,2023-03-13 16:48:04.43+00
397883,2023-03-13 16:48:04.43+00
204175,2023-03-13 16:48:04.43+00
30813,2023-03-13 16:41:24.692+00
356406,2023-03-13 16:37:05.795+00
140,2023-03-13 16:33:32.844+00
369313,2023-03-13 16:27:13.181+00
242384,2023-03-13 16:25:11.75+00
93717,2023-03-13 16:14:12.806+00
102540,2023-03-13 16:10:36.292+00
174484,2023-03-13 16:10:18.952+00
246898,2023-03-13 16:10:18.272+00
9705,2023-03-13 16:09:32.329+00
77608,2023-03-13 16:08:14.02+00
41201,2023-03-13 16:07:52.608+00
189636,2023-03-13 15:55:05.053+00
120116,2023-03-13 15:51:45.426+00
43050,2023-03-13 15:46:51.704+00
3636,2023-03-13 15:46:19.763+00
342366,2023-03-13 15:44:51.383+00
146402,2023-03-13 15:40:08.183+00
37954,2023-03-13 15:36:15.161+00
180329,2023-03-13 15:35:23.845+00
91091,2023-03-13 15:32:15.057+00
42079,2023-03-13 15:30:15.914+00
116224,2023-03-13 15:27:02.174+00
120773,2023-03-13 15:26:39.469+00
28147,2023-03-13 15:21:53.83+00
936974,2023-03-13 15:20:13.13+00
29566,2023-03-13 15:17:15.748+00
120332,2023-03-13 15:12:41.083+00
175319,2023-03-13 15:11:40.476+00
106836,2023-03-13 15:10:27.747+00
229770,2023-03-13 14:55:45.37+00
286160,2023-03-13 14:55:13.035+00
218085,2023-03-13 14:47:24.752+00
133973,2023-03-13 14:40:05.688+00
390433,2023-03-13 14:33:05.462+00
152750,2023-03-13 14:28:47.637+00
91034,2023-03-13 14:26:40.731+00
17241,2023-03-13 14:25:14.383+00
262373,2023-03-13 14:21:30.636+00
165382,2023-03-13 13:54:14.709+00
6792,2023-03-13 13:52:02.595+00
29392,2023-03-13 13:49:37.913+00
107210,2023-03-13 13:49:21.644+00
317847,2023-03-13 13:46:31.082+00
219003,2023-03-13 13:38:52.837+00
81894,2023-03-13 13:35:22.73+00
407905,2023-03-13 13:28:19.256+00
21526,2023-03-13 13:27:47.842+00
37238,2023-03-13 13:17:00.529+00
21894,2023-03-13 13:14:52.885+00
188199,2023-03-13 13:12:50.982+00
172061,2023-03-13 13:08:04.978+00
391741,2023-03-13 12:57:00.714+00
103677,2023-03-13 12:48:44.804+00
990385,2023-03-13 12:43:47.933+00
52037,2023-03-13 12:35:25.831+00
226683,2023-03-13 12:33:51.613+00
171795,2023-03-13 12:33:47.196+00
14840,2023-03-13 12:28:21.018+00
294860,2023-03-13 12:25:50.971+00
719754,2023-03-13 12:20:50.311+00
80378,2023-03-13 12:09:53.027+00
4785,2023-03-13 12:07:04.194+00
117431,2023-03-13 12:06:54.647+00
57319,2023-03-13 12:04:52.766+00
35859,2023-03-13 11:52:58.067+00
3368,2023-03-13 11:32:24.273+00
66452,2023-03-13 11:28:21.504+00
84419,2023-03-13 11:14:12.072+00
367750,2023-03-13 11:10:15.091+00
61025,2023-03-13 10:55:22.124+00
365761,2023-03-13 10:52:24.651+00
144764,2023-03-13 10:49:26.558+00
185108,2023-03-13 10:47:05.348+00
180074,2023-03-13 10:32:28.351+00
14934,2023-03-13 10:30:12.056+00
120511,2023-03-13 10:15:21.234+00
79667,2023-03-13 10:13:27.536+00
11570,2023-03-13 10:12:56.197+00
353241,2023-03-13 10:05:41.531+00
51621,2023-03-13 10:04:31.976+00
121403,2023-03-13 10:00:52.908+00
140381,2023-03-13 09:57:07.207+00
94304,2023-03-13 09:30:05.872+00
140555,2023-03-13 09:23:02.903+00
107573,2023-03-13 09:20:28.398+00
49752,2023-03-13 09:19:41.134+00
56641,2023-03-13 09:02:59.015+00
310482,2023-03-13 08:53:24.422+00
3028,2023-03-13 08:52:55.918+00
394997,2023-03-13 08:51:37.938+00
27390,2023-03-13 08:37:22.435+00
137406,2023-03-13 08:36:53.899+00
83002,2023-03-13 08:33:44.566+00
369713,2023-03-13 08:24:50.849+00
232924,2023-03-13 08:04:13.365+00
536962,2023-03-13 07:32:47.629+00
92210,2023-03-13 07:30:41.93+00
3950,2023-03-13 07:17:19.211+00
294422,2023-03-13 07:11:14.516+00
285281,2023-03-13 07:09:36.82+00
188224,2023-03-13 07:05:48.725+00
44196,2023-03-13 07:05:04.325+00
64966,2023-03-13 07:02:08.439+00
77222,2023-03-13 06:56:02.983+00
217119,2023-03-13 06:55:40.306+00
38568,2023-03-13 06:55:24.373+00
124312,2023-03-13 06:47:34.595+00
114127,2023-03-13 06:31:25.783+00
309181,2023-03-13 06:27:24.947+00
100011,2023-03-13 06:23:37.452+00
387220,2023-03-13 06:22:44.755+00
145198,2023-03-13 06:21:51.801+00
106406,2023-03-13 06:14:27.874+00
76019,2023-03-13 06:09:28.411+00
145451,2023-03-13 06:09:14.925+00
342628,2023-03-13 06:00:45.153+00
219413,2023-03-13 05:57:51.815+00
53292,2023-03-13 05:48:26.834+00
